gid,Village,District,Region,Country,year,mean,rank
378,Boji, West Wellega, Oromia, Ethiopia,2002,6.192663737213112,6
378,Boji, West Wellega, Oromia, Ethiopia,2003,6.357792865983611,7
378,Boji, West Wellega, Oromia, Ethiopia,2005,6.397943425008197,8
378,Boji, West Wellega, Oromia, Ethiopia,1999,6.556966415702481,9
378,Boji, West Wellega, Oromia, Ethiopia,2008,6.762004017262294,10
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2004,4.249749383114756,1
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2001,4.582923362950819,2
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2011,4.671583832622951,3
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2000,4.976552281885248,4
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2003,5.430170126147537,5
379,Dale Sadi, West Wellega, Oromia, Ethiopia,1992,5.602890094000002,6
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2005,5.670853617459017,7
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2008,5.724964680163938,8
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2002,5.749228114122949,9
379,Dale Sadi, West Wellega, Oromia, Ethiopia,2013,5.939901999180331,10
380,Ganji, West Wellega, Oromia, Ethiopia,2004,4.231427805000001,1
380,Ganji, West Wellega, Oromia, Ethiopia,2001,4.465054526639343,2
380,Ganji, West Wellega, Oromia, Ethiopia,2000,5.301052225491804,3
380,Ganji, West Wellega, Oromia, Ethiopia,2011,5.5559931068852455,4
380,Ganji, West Wellega, Oromia, Ethiopia,2005,5.600752439999999,5
380,Ganji, West Wellega, Oromia, Ethiopia,2002,5.738187511147541,6
380,Ganji, West Wellega, Oromia, Ethiopia,2003,5.966302954426231,7
380,Ganji, West Wellega, Oromia, Ethiopia,2007,5.975691687868853,8
380,Ganji, West Wellega, Oromia, Ethiopia,2008,6.179409383360658,9
380,Ganji, West Wellega, Oromia, Ethiopia,1992,6.229588812249999,10
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2004,4.3882774577049215,1
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2001,4.717541210655738,2
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2011,4.8931903862295085,3
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2000,5.191480771311475,4
381,Gawo Dale, West Wellega, Oromia, Ethiopia,1992,5.3795794225,5
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2002,5.602636718852459,6
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2003,5.607765909836067,7
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2008,5.733500262295082,8
381,Gawo Dale, West Wellega, Oromia, Ethiopia,2005,5.782531913688523,9
381,Gawo Dale, West Wellega, Oromia, Ethiopia,1999,5.802439111818184,10
382,Gidami, West Wellega, Oromia, Ethiopia,1992,3.644416241266668,1
382,Gidami, West Wellega, Oromia, Ethiopia,2004,3.650679807622952,2
382,Gidami, West Wellega, Oromia, Ethiopia,2011,4.000175897213114,3
382,Gidami, West Wellega, Oromia, Ethiopia,2009,4.237419733770492,4
382,Gidami, West Wellega, Oromia, Ethiopia,1994,4.272450706050422,5
382,Gidami, West Wellega, Oromia, Ethiopia,2005,4.416247064778688,6
382,Gidami, West Wellega, Oromia, Ethiopia,2002,4.437064813524591,7
382,Gidami, West Wellega, Oromia, Ethiopia,2003,4.485416442057379,8
382,Gidami, West Wellega, Oromia, Ethiopia,2000,4.494081662418031,9
382,Gidami, West Wellega, Oromia, Ethiopia,2001,4.801004811311475,10
383,Gimbi, West Wellega, Oromia, Ethiopia,2004,4.233248713442623,1
383,Gimbi, West Wellega, Oromia, Ethiopia,2001,4.372895796065576,2
383,Gimbi, West Wellega, Oromia, Ethiopia,2011,5.595703049426231,3
383,Gimbi, West Wellega, Oromia, Ethiopia,2002,5.856362987704919,4
383,Gimbi, West Wellega, Oromia, Ethiopia,2000,5.9365709249180325,5
383,Gimbi, West Wellega, Oromia, Ethiopia,2007,6.027835783032786,6
383,Gimbi, West Wellega, Oromia, Ethiopia,2005,6.0827350031147525,7
383,Gimbi, West Wellega, Oromia, Ethiopia,2018,6.205353114639344,8
383,Gimbi, West Wellega, Oromia, Ethiopia,1997,6.234433973770497,9
383,Gimbi, West Wellega, Oromia, Ethiopia,2003,6.323566559016392,10
384,Haru, West Wellega, Oromia, Ethiopia,2004,3.939941840819672,1
384,Haru, West Wellega, Oromia, Ethiopia,2001,4.694675969672133,2
384,Haru, West Wellega, Oromia, Ethiopia,2000,4.793496887131148,3
384,Haru, West Wellega, Oromia, Ethiopia,2011,5.31902580237705,4
384,Haru, West Wellega, Oromia, Ethiopia,2005,5.488177483196722,5
384,Haru, West Wellega, Oromia, Ethiopia,2003,5.601732993688527,6
384,Haru, West Wellega, Oromia, Ethiopia,2007,5.668465009016392,7
384,Haru, West Wellega, Oromia, Ethiopia,2002,5.679006443032787,8
384,Haru, West Wellega, Oromia, Ethiopia,2008,5.978104067049184,9
384,Haru, West Wellega, Oromia, Ethiopia,1997,6.0503377370491815,10
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2001,3.956387073606558,1
385,Hawa Welele, West Wellega, Oromia, Ethiopia,1994,4.082113257563028,2
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2011,4.100172983688524,3
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2004,4.131345503442621,4
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2003,4.211761509180328,5
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2000,4.2287700514754105,6
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2002,4.580270590081967,7
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2005,4.760019923934422,8
385,Hawa Welele, West Wellega, Oromia, Ethiopia,2009,4.76699521647541,9
385,Hawa Welele, West Wellega, Oromia, Ethiopia,1992,4.9708065504166665,10
386,Jarso, West Wellega, Oromia, Ethiopia,2001,4.669702806795083,1
386,Jarso, West Wellega, Oromia, Ethiopia,2004,4.718556878278687,2
386,Jarso, West Wellega, Oromia, Ethiopia,2011,5.5751374535737686,3
386,Jarso, West Wellega, Oromia, Ethiopia,2000,5.640833264836062,4
386,Jarso, West Wellega, Oromia, Ethiopia,2007,5.785385956967213,5
386,Jarso, West Wellega, Oromia, Ethiopia,1992,6.176014747083335,6
386,Jarso, West Wellega, Oromia, Ethiopia,2002,6.18657469997541,7
386,Jarso, West Wellega, Oromia, Ethiopia,2005,6.205176462459015,8
386,Jarso, West Wellega, Oromia, Ethiopia,2003,6.355474624016392,9
386,Jarso, West Wellega, Oromia, Ethiopia,2018,6.422395574262291,10
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2004,4.215221957786887,1
387,JimmaHoro, West Wellega, Oromia, Ethiopia,1992,4.462596703666667,2
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2011,4.4934968196721305,3
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2000,5.101121001229506,4
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2003,5.160923787540981,5
387,JimmaHoro, West Wellega, Oromia, Ethiopia,1994,5.212108066386553,6
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2001,5.247780674918032,7
387,JimmaHoro, West Wellega, Oromia, Ethiopia,1999,5.29025651876033,8
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2005,5.341181741885249,9
387,JimmaHoro, West Wellega, Oromia, Ethiopia,2009,5.503374294262294,10
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2004,4.172742204918033,1
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2001,4.3263413809016384,2
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2011,5.5228962377049164,3
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2007,5.977652557459017,4
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2000,6.02927453934426,5
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2005,6.155804839508195,6
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2002,6.2145255244836095,7
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2003,6.427498795000003,8
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2018,6.719886752704919,9
388,Lalo Asabi, West Wellega, Oromia, Ethiopia,2008,6.785267163721311,10
389,LaloKillie, West Wellega, Oromia, Ethiopia,2004,4.087667669508196,1
389,LaloKillie, West Wellega, Oromia, Ethiopia,2001,4.704346887377048,2
389,LaloKillie, West Wellega, Oromia, Ethiopia,2000,4.865902998770491,3
389,LaloKillie, West Wellega, Oromia, Ethiopia,1992,5.1230724666666685,4
389,LaloKillie, West Wellega, Oromia, Ethiopia,2003,5.205362615491804,5
389,LaloKillie, West Wellega, Oromia, Ethiopia,2011,5.363828856393443,6
389,LaloKillie, West Wellega, Oromia, Ethiopia,2005,5.5273697418852485,7
389,LaloKillie, West Wellega, Oromia, Ethiopia,2002,5.7332694472131145,8
389,LaloKillie, West Wellega, Oromia, Ethiopia,1994,5.874630959663866,9
389,LaloKillie, West Wellega, Oromia, Ethiopia,1999,5.951257411900829,10
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2001,4.362147597295083,1
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2004,5.014646259918032,2
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2011,5.42487161162295,3
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2000,5.759572390327867,4
390,Mana Sibu, West Wellega, Oromia, Ethiopia,1992,5.816981161000001,5
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2007,6.0317567674590125,6
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2003,6.062112853368852,7
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2002,6.113606145983608,8
390,Mana Sibu, West Wellega, Oromia, Ethiopia,1999,6.246740886776856,9
390,Mana Sibu, West Wellega, Oromia, Ethiopia,2013,6.3725154516393445,10
391,Nejo, West Wellega, Oromia, Ethiopia,2001,4.297687488852458,1
391,Nejo, West Wellega, Oromia, Ethiopia,2004,4.4059866495491775,2
391,Nejo, West Wellega, Oromia, Ethiopia,2011,5.566323794180329,3
391,Nejo, West Wellega, Oromia, Ethiopia,2000,5.773978882737705,4
391,Nejo, West Wellega, Oromia, Ethiopia,2007,5.892717988688522,5
391,Nejo, West Wellega, Oromia, Ethiopia,2005,6.140782298852459,6
391,Nejo, West Wellega, Oromia, Ethiopia,2002,6.175334443278687,7
391,Nejo, West Wellega, Oromia, Ethiopia,2003,6.441766625245903,8
391,Nejo, West Wellega, Oromia, Ethiopia,2008,6.549977058032784,9
391,Nejo, West Wellega, Oromia, Ethiopia,1992,6.6055332464999985,10
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2004,3.86768772770492,1
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2000,4.503664831909835,2
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2001,4.833406451393444,3
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2005,5.232425219918032,4
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2003,5.3411403641803314,5
392,Nole Kaba, West Wellega, Oromia, Ethiopia,1999,5.623065910578512,6
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2002,5.684606619508197,7
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2011,5.692507763032787,8
392,Nole Kaba, West Wellega, Oromia, Ethiopia,2018,5.753107294098362,9
392,Nole Kaba, West Wellega, Oromia, Ethiopia,1985,5.896987643235296,10
393,Sayo, West Wellega, Oromia, Ethiopia,2000,3.422478035,1
393,Sayo, West Wellega, Oromia, Ethiopia,2004,3.5503001734426225,2
393,Sayo, West Wellega, Oromia, Ethiopia,1994,3.6334227808403368,3
393,Sayo, West Wellega, Oromia, Ethiopia,2011,3.6818867022131134,4
393,Sayo, West Wellega, Oromia, Ethiopia,2001,3.787995108606556,5
393,Sayo, West Wellega, Oromia, Ethiopia,2002,3.812626266106558,6
393,Sayo, West Wellega, Oromia, Ethiopia,2003,3.962461907278689,7
393,Sayo, West Wellega, Oromia, Ethiopia,2005,4.21644368942623,8
393,Sayo, West Wellega, Oromia, Ethiopia,2008,4.231775692934426,9
393,Sayo, West Wellega, Oromia, Ethiopia,2009,4.283594160844261,10
394,Yobdo, West Wellega, Oromia, Ethiopia,2004,4.2238540122950825,1
394,Yobdo, West Wellega, Oromia, Ethiopia,2001,4.89765579180328,2
394,Yobdo, West Wellega, Oromia, Ethiopia,2000,4.999794275737704,3
394,Yobdo, West Wellega, Oromia, Ethiopia,2011,5.259338870327871,4
394,Yobdo, West Wellega, Oromia, Ethiopia,1992,5.367981275833333,5
394,Yobdo, West Wellega, Oromia, Ethiopia,2002,5.443499056393444,6
394,Yobdo, West Wellega, Oromia, Ethiopia,2005,5.451994998196723,7
394,Yobdo, West Wellega, Oromia, Ethiopia,2003,5.74346431729508,8
394,Yobdo, West Wellega, Oromia, Ethiopia,1985,6.222720531932772,9
394,Yobdo, West Wellega, Oromia, Ethiopia,1995,6.321148628813558,10
395,Aware, Dege Habur, Somali, Ethiopia,2001,0.04073614079508197,1
395,Aware, Dege Habur, Somali, Ethiopia,2018,0.050308989098360665,2
395,Aware, Dege Habur, Somali, Ethiopia,2016,0.06260739150819672,3
395,Aware, Dege Habur, Somali, Ethiopia,2004,0.06395169622950819,4
395,Aware, Dege Habur, Somali, Ethiopia,2013,0.07076046278688522,5
395,Aware, Dege Habur, Somali, Ethiopia,1998,0.0850394958677686,6
395,Aware, Dege Habur, Somali, Ethiopia,1992,0.09201642745,7
395,Aware, Dege Habur, Somali, Ethiopia,1999,0.11424611233057848,8
395,Aware, Dege Habur, Somali, Ethiopia,2000,0.1142691093770492,9
395,Aware, Dege Habur, Somali, Ethiopia,2008,0.1298603113114754,10
396,Degehabur, Dege Habur, Somali, Ethiopia,2001,0.07011959795901639,1
396,Degehabur, Dege Habur, Somali, Ethiopia,2016,0.07024545803278688,2
396,Degehabur, Dege Habur, Somali, Ethiopia,2004,0.11296186275409838,3
396,Degehabur, Dege Habur, Somali, Ethiopia,2018,0.11496255581967213,4
396,Degehabur, Dege Habur, Somali, Ethiopia,1993,0.11867521587068965,5
396,Degehabur, Dege Habur, Somali, Ethiopia,2013,0.11983882418032785,6
396,Degehabur, Dege Habur, Somali, Ethiopia,1992,0.12107731516666664,7
396,Degehabur, Dege Habur, Somali, Ethiopia,1991,0.1263321134710744,8
396,Degehabur, Dege Habur, Somali, Ethiopia,1998,0.13421664495867766,9
396,Degehabur, Dege Habur, Somali, Ethiopia,1999,0.13699951712396696,10
397,Degehamedo, Dege Habur, Somali, Ethiopia,2016,0.09865387278688524,1
397,Degehamedo, Dege Habur, Somali, Ethiopia,1995,0.1013203695762712,2
397,Degehamedo, Dege Habur, Somali, Ethiopia,1990,0.10999511316528926,3
397,Degehamedo, Dege Habur, Somali, Ethiopia,1993,0.12025856586206896,4
397,Degehamedo, Dege Habur, Somali, Ethiopia,2013,0.12638561950819674,5
397,Degehamedo, Dege Habur, Somali, Ethiopia,1991,0.1272983999173554,6
397,Degehamedo, Dege Habur, Somali, Ethiopia,2018,0.13071103532786887,7
397,Degehamedo, Dege Habur, Somali, Ethiopia,2004,0.1328000697540984,8
397,Degehamedo, Dege Habur, Somali, Ethiopia,1998,0.14972407685950415,9
397,Degehamedo, Dege Habur, Somali, Ethiopia,2001,0.15194120295081967,10
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2001,0.015706813353442622,1
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,1985,0.025855513861176474,2
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2013,0.026833094524590168,3
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2004,0.02805187692008197,4
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2017,0.04929976481147541,5
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2008,0.062217890163934426,6
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,1990,0.06798924239669421,7
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,2005,0.06801310546721312,8
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,1984,0.06811251810434782,9
398,Misrak Gashamo, Dege Habur, Somali, Ethiopia,1998,0.06913323724876033,10
399,Babile, Jijiga, Somali, Ethiopia,2000,0.8336348737704917,1
399,Babile, Jijiga, Somali, Ethiopia,2001,1.0312316745901635,2
399,Babile, Jijiga, Somali, Ethiopia,1985,1.0551419895798315,3
399,Babile, Jijiga, Somali, Ethiopia,2013,1.1383975745901638,4
399,Babile, Jijiga, Somali, Ethiopia,2008,1.2200060639344263,5
399,Babile, Jijiga, Somali, Ethiopia,2016,1.2538393385245905,6
399,Babile, Jijiga, Somali, Ethiopia,1998,1.2700724834710742,7
399,Babile, Jijiga, Somali, Ethiopia,2002,1.2837887385245903,8
399,Babile, Jijiga, Somali, Ethiopia,1993,1.31242595862069,9
399,Babile, Jijiga, Somali, Ethiopia,2018,1.3582197672131144,10
400,Gursum, Jijiga, Somali, Ethiopia,2001,1.1018031352459017,1
400,Gursum, Jijiga, Somali, Ethiopia,2000,1.1356050747540982,2
400,Gursum, Jijiga, Somali, Ethiopia,2002,1.3237595375409836,3
400,Gursum, Jijiga, Somali, Ethiopia,2016,1.4029362081967214,4
400,Gursum, Jijiga, Somali, Ethiopia,1998,1.5002011008264462,5
400,Gursum, Jijiga, Somali, Ethiopia,2013,1.5159764026229507,6
400,Gursum, Jijiga, Somali, Ethiopia,2008,1.5343615385245903,7
400,Gursum, Jijiga, Somali, Ethiopia,1987,1.6372575467826085,8
400,Gursum, Jijiga, Somali, Ethiopia,1985,1.6988204445378154,9
400,Gursum, Jijiga, Somali, Ethiopia,1990,1.722699299504132,10
401,Hareshen, Jijiga, Somali, Ethiopia,2016,0.2872036418032786,1
401,Hareshen, Jijiga, Somali, Ethiopia,1985,0.3382299756386555,2
401,Hareshen, Jijiga, Somali, Ethiopia,1998,0.4571571352066116,3
401,Hareshen, Jijiga, Somali, Ethiopia,1984,0.5535001945217392,4
401,Hareshen, Jijiga, Somali, Ethiopia,2002,0.6831134195901638,5
401,Hareshen, Jijiga, Somali, Ethiopia,2000,0.6917889413114753,6
401,Hareshen, Jijiga, Somali, Ethiopia,2001,0.6985072364754099,7
401,Hareshen, Jijiga, Somali, Ethiopia,2018,0.7054435223770493,8
401,Hareshen, Jijiga, Somali, Ethiopia,1990,0.7228131504958677,9
401,Hareshen, Jijiga, Somali, Ethiopia,2008,0.7333096472950817,10
402,Jijiga, Jijiga, Somali, Ethiopia,2001,1.223551093827869,1
402,Jijiga, Jijiga, Somali, Ethiopia,2000,1.3381346771721307,2
402,Jijiga, Jijiga, Somali, Ethiopia,1984,1.4826772569130433,3
402,Jijiga, Jijiga, Somali, Ethiopia,1985,1.5927230872184872,4
402,Jijiga, Jijiga, Somali, Ethiopia,2016,1.6196927472377047,5
402,Jijiga, Jijiga, Somali, Ethiopia,1998,1.713727245842975,6
402,Jijiga, Jijiga, Somali, Ethiopia,1990,1.8286697200826445,7
402,Jijiga, Jijiga, Somali, Ethiopia,2006,1.8985566887131144,8
402,Jijiga, Jijiga, Somali, Ethiopia,1987,1.967762827808696,9
402,Jijiga, Jijiga, Somali, Ethiopia,2009,1.9682010189508192,10
403,Kebribeyah, Jijiga, Somali, Ethiopia,2016,0.6338674418032786,1
403,Kebribeyah, Jijiga, Somali, Ethiopia,1985,0.6407817999495801,2
403,Kebribeyah, Jijiga, Somali, Ethiopia,2000,0.6415174715573769,3
403,Kebribeyah, Jijiga, Somali, Ethiopia,1998,0.6812594313057853,4
403,Kebribeyah, Jijiga, Somali, Ethiopia,2001,0.733660954262295,5
403,Kebribeyah, Jijiga, Somali, Ethiopia,2008,0.8217615946721313,6
403,Kebribeyah, Jijiga, Somali, Ethiopia,2013,0.8292437170245905,7
403,Kebribeyah, Jijiga, Somali, Ethiopia,1990,0.8699011260330581,8
403,Kebribeyah, Jijiga, Somali, Ethiopia,2006,0.9478251056311472,9
403,Kebribeyah, Jijiga, Somali, Ethiopia,1993,0.9615398906465518,10
404,Teferi  Ber, Jijiga, Somali, Ethiopia,1984,1.165923372252174,1
404,Teferi  Ber, Jijiga, Somali, Ethiopia,2001,1.269433825163934,2
404,Teferi  Ber, Jijiga, Somali, Ethiopia,2000,1.3452394634426237,3
404,Teferi  Ber, Jijiga, Somali, Ethiopia,1990,1.6037428322314051,4
404,Teferi  Ber, Jijiga, Somali, Ethiopia,1983,1.614816164159292,5
404,Teferi  Ber, Jijiga, Somali, Ethiopia,1998,1.6446638243801657,6
404,Teferi  Ber, Jijiga, Somali, Ethiopia,2009,1.7254201107049176,7
404,Teferi  Ber, Jijiga, Somali, Ethiopia,2016,1.7764848293442619,8
404,Teferi  Ber, Jijiga, Somali, Ethiopia,1985,1.9203594510924369,9
404,Teferi  Ber, Jijiga, Somali, Ethiopia,2005,1.955670812704918,10
405,Dolo Odo, Liben, Somali, Ethiopia,2013,0.0,1
405,Dolo Odo, Liben, Somali, Ethiopia,2014,0.0,2
405,Dolo Odo, Liben, Somali, Ethiopia,2016,0.0,3
405,Dolo Odo, Liben, Somali, Ethiopia,2015,6.560053278688526e-05,4
405,Dolo Odo, Liben, Somali, Ethiopia,2009,0.0005408768032786887,5
405,Dolo Odo, Liben, Somali, Ethiopia,1983,0.0008835733628318584,6
405,Dolo Odo, Liben, Somali, Ethiopia,1984,0.0010724421739130429,7
